obs_id,param,value
0,x0,37.5
0,y0,20.0
0,vx,0.7
0,vy,0.0

obs_id,z_idx,time_s,x_m,y_m
0,0,0.1,7.6000000000000005,4.1000000000000005
0,3,0.7000000000000001,8.020000000000001,4.1000000000000005
0,6,1.3,8.440000000000001,4.1000000000000005
0,9,1.9000000000000001,8.86,4.1000000000000005
0,12,2.5,9.28,4.1000000000000005
0,15,3.1,9.700000000000001,4.1000000000000005
0,18,3.7,10.120000000000001,4.1000000000000005
0,21,4.3,10.540000000000001,4.1000000000000005
0,24,4.9,10.96,4.1000000000000005
0,27,5.5,11.38,4.1000000000000005
0,30,6.1000000000000005,11.8,4.1000000000000005
0,33,6.7,12.219999999999999,4.1000000000000005
0,36,7.300000000000001,12.64,4.1000000000000005
0,39,7.9,13.06,4.1000000000000005
